ticket_url,tags,tagger_id,ticket_id,is_expert,is_sumo
https://support.mozilla.org/questions/1271713,topsites;how-to-use-firefox,6,1271713,1,0
https://support.mozilla.org/questions/1272504,ff70;70;how-to-download-firefox;probably-not-a-firefox-problem;osx,6,1272504,1,0
https://support.mozilla.org/questions/1272622,ff70;70;netzero;probably-not-a-firefox-problem;windows10,6,1272622,1,0
https://support.mozilla.org/questions/1271477,ff70;70;osx;mavericks;probably-not-a-firefox-problem;title;titlebar;title-in-titlebar-missing,6,1271477,1,0
https://support.mozilla.org/questions/1277455,ff69;69;dataloss;password-dataloss;bookmarks;passwords;password-dataloss,6,1277455,1,0
https://support.mozilla.org/questions/1274931,webcompat;troubleshooting-details-missing;,6,1274931,1,0
https://support.mozilla.org/questions/1277355,autofill;,6,1277355,1,0
https://support.mozilla.org/questions/1277571,ff72;72;profile;profile-backup,6,1277571,1,0
https://support.mozilla.org/questions/1272961,bookmarks;dataloss;bookmarks-dataloss,6,1272961,1,0
https://support.mozilla.org/questions/1277566,webcompat;ancestry;ancestry.co.uk,6,1277566,1,0
https://support.mozilla.org/questions/1272770,disability.gov;probably-not-a-firefox-problem;ssl;certificates,6,1272770,1,0
https://support.mozilla.org/questions/1274968,"user-accounts;multiple-user-accounts
",6,1274968,1,0
https://support.mozilla.org/questions/1275056,third-party-apps;external-apps;probably-not-a-firefox-problem;adobe,6,1275056,1,0
https://support.mozilla.org/questions/1277858,history;how-to-use-firefox,6,1277858,1,0
https://support.mozilla.org/questions/1274624,new-window;howto;new-window-size,6,1274624,1,0
https://support.mozilla.org/questions/1276763,profile;deleted-profile;windows7;how-to-recover-profiles,6,1276763,1,0
https://support.mozilla.org/questions/1271094,osx;mojave;appearance,6,1271094,1,0
https://support.mozilla.org/questions/1274478,crashes;troubleshooting-details-missing,6,1274478,1,0
https://support.mozilla.org/questions/1271616,ff70;70;windows10;private-browsing;only-works-in-private-browsing,6,1271616,1,0
https://support.mozilla.org/questions/1274305,flash-player;not-a-firefox-problem;windows10;flash,6,1274305,1,0
https://support.mozilla.org/questions/1275101,mobile-website-instead-of-desktop-website;troubleshooting-details-missing,6,1275101,1,0
https://support.mozilla.org/questions/1274417,duplicate,6,1274417,1,0
https://support.mozilla.org/questions/1276720,asus-xonar-dX;audio;audio-broken,6,1276720,1,0
https://support.mozilla.org/questions/1277196,tabs;session-restore,6,1277196,1,0
https://support.mozilla.org/questions/1276122,ff71;71;sync;pinned-tabs;pinned-tabs-snc,6,1276122,1,0
https://support.mozilla.org/questions/1277490,windows10;how-to;transfer-passwords-between-macines;passworsa,6,1277490,1,0
https://support.mozilla.org/questions/1274158,windows10;bookmarks;restore-bookmarks,6,1274158,1,0
https://support.mozilla.org/questions/1274285,troubleshooting-details-missing;unknown-device;firefox-accounts,6,1274285,1,0
https://support.mozilla.org/questions/1274851,gmail;troubleshooting-details-missing;bookmarks,6,1274851,1,0
https://support.mozilla.org/questions/1271917,sync;autocomplete;windows10;ff70;70,6,1271917,1,0
https://support.mozilla.org/questions/1272873,osx;catalina;highlight-color,6,1272873,1,0
https://support.mozilla.org/questions/1276832,block-images;setting-deleted,6,1276832,1,0
https://support.mozilla.org/questions/1275020,passwords;master-password;encryption,6,1275020,1,0
https://support.mozilla.org/questions/1271148,xfinity-email;email;emoticons;emoji,6,1271148,1,0
https://support.mozilla.org/questions/1275956,"question-deleted
",6,1275956,1,0
https://support.mozilla.org/questions/1277427,history;how-to-use-firefox;not-a-firefox-problem,6,1277427,1,0
https://support.mozilla.org/questions/1271673,ff68;68;private-browsing;stuck-in-private-browsing,6,1271673,1,0
https://support.mozilla.org/questions/1274484,bookmarks;bookmark-folders,6,1274484,1,0
https://support.mozilla.org/questions/1272512,"russian;non-english
",6,1272512,1,0
https://support.mozilla.org/questions/1275227,search;not-a-firefox-problem,6,1275227,1,0
https://support.mozilla.org/questions/1276639,"windows10;ff71;71;customization;dataloss;history;history-dataloss;3rdparty-software
",6,1276639,1,0
https://support.mozilla.org/questions/1272058,"banking;blancoctt.ptt;auto-logout
",6,1272058,1,0
https://support.mozilla.org/questions/1275695,webdev;add-ons;not-a-firefox-problem,6,1275695,1,0
https://support.mozilla.org/questions/1274745,spelling;bug1602526;fixed73,6,1274745,1,0
https://support.mozilla.org/questions/1274164,windows10;ff70;70;keystroke-lag,6,1274164,1,0
https://support.mozilla.org/questions/1277593,slowness;troubleshooting-details-missing,6,1277593,1,0
https://support.mozilla.org/questions/1276012,"download-manager;cannot-download-files;probably-not-a-firefox-problem
",6,1276012,1,0
https://support.mozilla.org/questions/1273206,crashes;troubleshooting-details-missing,6,1273206,1,0
https://support.mozilla.org/questions/1272008,ff70;70;osx;catalina;webloc;probably-not-a-firefox-problem,6,1272008,1,0
https://support.mozilla.org/questions/1275261,windows10;printing;troubleshooting-details-missing,6,1275261,1,0
https://support.mozilla.org/questions/1271341,ff70;70;osx;el-capitan;startup;troubleshooting-details-missing,6,1271341,1,0
https://support.mozilla.org/questions/1277664,ff72;72;login;login-automatically,6,1277664,1,0
https://support.mozilla.org/questions/1271641,"etp;etp-broken
",6,1271641,1,0
https://support.mozilla.org/questions/1272666,auto-refresh,6,1272666,1,0
https://support.mozilla.org/questions/1275096,amazon-search;search;amazon.com,6,1275096,1,0
https://support.mozilla.org/questions/1275850,spam,6,1275850,1,0
https://support.mozilla.org/questions/1272217,malware;not-a-firefox-problem,6,1272217,1,0
https://support.mozilla.org/questions/1275176,ultimate-social-media-icons-plus;probably-not-a-firefox-problem;wordpress;widget;,6,1275176,1,0
https://support.mozilla.org/questions/1271306,add-ons;updates;add-on-updates-broen,6,1271306,1,0
https://support.mozilla.org/questions/1272744,ssl;certificates;probably-not-a-firefox-problem,6,1272744,1,0
https://support.mozilla.org/questions/1274473,startup;unclear-question,6,1274473,1,0
https://support.mozilla.org/questions/1277031,"probably-not-a-firefox-problem;wikipedia;ssl;
",6,1277031,1,0
https://support.mozilla.org/questions/1274192,how-to-use-firefox;privacy,6,1274192,1,0
https://support.mozilla.org/questions/1273143,ff70;70;titlebar;mavericks,6,1273143,1,0
